Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
455,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.3703774750232697
460,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.3720088839530945
465,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.3671383798122406
470,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.36492895483970644
475,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.36513235569000246
480,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.3655086696147919
485,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.36413165330886843
490,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.3640655517578125
495,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.3628100097179413
500,centralized,cdp,0.05,0.1,0.6349278828699045,0,10,,0.35841977000236513
