Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
330,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.589185857772827
335,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.744097137451172
340,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.5828932762145995
345,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.3353160858154296
350,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.2857269287109374
355,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.246163272857666
360,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.123365783691406
365,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.294587755203247
370,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.5971285343170165
375,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,4.464682006835938
380,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.8937191009521483
385,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.42575421333313
390,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.403808259963989
395,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.927390956878662
400,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.5207354068756103
405,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.7600199222564696
410,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.0976962089538573
415,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.5006624698638915
420,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.7902149200439452
425,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.5354737281799316
430,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.6429614067077636
435,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.2701167106628417
440,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.0097774505615233
445,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.5700856685638427
450,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.176168346405029
455,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.185384654998779
460,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.116663599014282
465,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.304273509979248
470,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.605238342285156
475,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.8508466720581054
480,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.642697477340698
485,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,3.7662357330322265
490,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.963610315322876
495,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.5020829677581786
500,centralized,cdp,0.1,1.5,9.523918243048568,0,10,,2.607212448120117
