Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
365,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.912520790100098
370,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.063607120513916
375,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.887343311309815
380,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.444674873352051
385,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.5832160949707035
390,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.243930721282959
395,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,9.627588653564453
400,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,9.126913452148438
405,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,10.022392654418946
410,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,11.021000289916993
415,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,10.177983665466309
420,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,11.619664573669434
425,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,13.352577590942383
430,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,12.962895774841309
435,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,12.421217346191407
440,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,12.534137153625489
445,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,12.978581809997559
450,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,15.203961753845215
455,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,13.663424873352051
460,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,13.727939987182618
465,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,17.031418228149413
470,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,17.54710807800293
475,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,18.95076217651367
480,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,17.073126220703124
485,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,17.11636390686035
490,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,19.37029113769531
495,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,20.108459854125975
500,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,19.129274749755858
