Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
380,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.0139273643493651
385,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.0148350238800048
390,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.184611701965332
395,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.0431381702423095
400,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.0183538436889648
405,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1033408880233764
410,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1881784439086913
415,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.3530982971191405
420,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.214072012901306
425,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1877355813980102
430,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1559263706207275
435,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1662335634231566
440,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.297517442703247
445,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.224403405189514
450,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1311869859695434
455,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.15029456615448
460,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.116385245323181
465,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.0722294092178344
470,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.0207647323608398
475,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.059082293510437
480,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.2133696317672729
485,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.2266854286193847
490,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.277012014389038
495,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.1246421575546264
500,centralized,cdp,0.05,1.5,9.523918243048568,0,10,,1.2635166883468627
