Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
180,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.8188995957374573
185,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.8021133184432984
190,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.8042828679084778
195,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.8893494248390198
200,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7470541834831238
205,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6947212457656861
210,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6398674488067627
215,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6384617924690247
220,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7115008473396301
225,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7104014396667481
230,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6364944815635681
235,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6625125050544739
240,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7583115935325623
245,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7474770784378052
250,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7497156500816345
255,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7999586701393128
260,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6554619312286377
265,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6353677749633789
270,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7693886995315552
275,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.638210141658783
280,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6762601971626282
285,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6245658040046692
290,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6212097048759461
295,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.5828729510307312
300,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.5941648125648499
305,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.5953250169754029
310,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6098304629325867
315,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6023753523826599
320,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6237638235092163
325,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6476624250411988
330,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6444295287132263
335,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6263466715812683
340,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6454758286476135
345,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7773783445358277
350,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7982760310173035
355,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7947746753692627
360,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7426357507705689
365,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.660556161403656
370,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7267924189567566
375,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.8026151299476624
380,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7338381052017212
385,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7420761823654175
390,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6746987342834473
395,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6850266695022583
400,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.679354214668274
405,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.816886568069458
410,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.750800096988678
415,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7715113401412964
420,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.769360089302063
425,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7982251882553101
430,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6965937852859497
435,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6755478620529175
440,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6719871997833252
445,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6193629145622254
450,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6274896502494812
455,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6457986474037171
460,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6393501400947571
465,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.664870285987854
470,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6869376540184021
475,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6612629532814026
480,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6650021314620972
485,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6627142667770386
490,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.678389573097229
495,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.6827204465866089
500,centralized,cdp,0.05,1,6.349278828699045,0,10,,0.7267717361450196
