Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
245,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.8480974674224853
250,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.0782944202423095
255,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.9062954425811767
260,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.8814939498901366
265,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.2588414192199706
270,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.1412691116333007
275,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.3052724838256835
280,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.006292724609375
285,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.7343236446380614
290,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.142341041564942
295,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.2316521644592284
300,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.752410078048706
305,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.9898470878601073
310,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.716072463989258
315,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.347280406951905
320,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,8.472585105895996
325,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.86033525466919
330,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.696359062194825
335,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.434228801727295
340,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.397243881225586
345,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.607805633544922
350,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.92158784866333
355,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.258663558959961
360,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.426654720306397
365,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.118531131744385
370,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.881266975402832
375,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,8.492693328857422
380,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.715515518188477
385,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.93374719619751
390,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.1436714172363285
395,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.390417003631592
400,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.092410469055176
405,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.29250659942627
410,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.006986999511719
415,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,8.057153129577637
420,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,9.214519882202149
425,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.716474437713623
430,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.437883758544922
435,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.720816040039063
440,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.383184337615967
445,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.550814056396485
450,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.826733016967774
455,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.6683954238891605
460,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.439451122283936
465,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,8.380706214904786
470,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,10.39525547027588
475,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,10.232930564880371
480,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,10.020716094970703
485,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,9.807074928283692
490,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.341192626953125
495,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.7719415664672855
500,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,9.498596572875977
