Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
375,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.45804437398910525
380,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4722978711128235
385,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5153292059898377
390,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5042147278785706
395,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4779366493225098
400,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.504233980178833
405,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5117534637451172
410,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4727176666259766
415,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.45248731374740603
420,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.45297839641571047
425,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.45632352828979494
430,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4666663646697998
435,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4681312084197998
440,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.47073968648910525
445,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4568925142288208
450,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4546008348464966
455,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4600632429122925
460,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4631980895996094
465,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.4740358829498291
470,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.49244346618652346
475,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.496247136592865
480,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.49629064798355105
485,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5123799681663513
490,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5130781769752503
495,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5405181884765625
500,centralized,cdp,0.01,1.5,9.523918243048568,0,10,,0.5486676335334778
