Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
220,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,40.89908065795898
225,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,38.416571044921874
230,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.131090545654295
235,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,31.139356994628905
240,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.99625244140625
245,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,29.930189514160155
250,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,29.971815490722655
255,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.494425201416014
260,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,35.797315979003905
265,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,36.12636032104492
270,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,37.70209732055664
275,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,31.491606140136717
280,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,35.95950927734375
285,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,36.572740936279295
290,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,36.329359436035155
295,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.96886291503906
300,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.635389709472655
305,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.46834030151367
310,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,38.11549606323242
315,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.906874084472655
320,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,40.600206756591795
325,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,39.770189666748045
330,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,38.99081649780273
335,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,39.72753372192383
340,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,37.6161865234375
345,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.07065048217773
350,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.78510513305664
355,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,37.23221435546875
360,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,39.37552490234375
365,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.10473098754883
370,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.03477325439453
375,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.450968170166014
380,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,30.83261909484863
385,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,29.894054794311522
390,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.08221282958984
395,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,31.9125617980957
400,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,31.570278549194335
405,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.30371322631836
410,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,33.197882080078124
415,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.73755111694336
420,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,33.94530334472656
425,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.056810760498045
430,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.075155639648436
435,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.63439025878906
440,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,34.73794403076172
445,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,33.81475677490234
450,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.89779510498047
455,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,32.110277557373045
460,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,30.17817153930664
465,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,29.099718475341795
470,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,29.321689987182616
475,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,27.44657745361328
480,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,26.09241142272949
485,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,24.506063842773436
490,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,24.57421531677246
495,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,25.217928314208983
500,centralized,cdp,0.5,3.0,19.047836486097136,0,10,,24.660177612304686
