Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
405,centralized,cdp,1,3.0,19.047836486097136,0,10,,33.985678100585936
410,centralized,cdp,1,3.0,19.047836486097136,0,10,,34.26024856567383
415,centralized,cdp,1,3.0,19.047836486097136,0,10,,35.29360809326172
420,centralized,cdp,1,3.0,19.047836486097136,0,10,,35.07726898193359
425,centralized,cdp,1,3.0,19.047836486097136,0,10,,34.725531005859374
430,centralized,cdp,1,3.0,19.047836486097136,0,10,,36.3959716796875
435,centralized,cdp,1,3.0,19.047836486097136,0,10,,36.12315979003906
440,centralized,cdp,1,3.0,19.047836486097136,0,10,,36.594442749023436
445,centralized,cdp,1,3.0,19.047836486097136,0,10,,37.465719604492186
450,centralized,cdp,1,3.0,19.047836486097136,0,10,,38.04672470092773
455,centralized,cdp,1,3.0,19.047836486097136,0,10,,37.43240585327148
460,centralized,cdp,1,3.0,19.047836486097136,0,10,,37.24704208374023
465,centralized,cdp,1,3.0,19.047836486097136,0,10,,37.57255401611328
470,centralized,cdp,1,3.0,19.047836486097136,0,10,,39.337808990478514
475,centralized,cdp,1,3.0,19.047836486097136,0,10,,41.66430511474609
480,centralized,cdp,1,3.0,19.047836486097136,0,10,,41.95605697631836
485,centralized,cdp,1,3.0,19.047836486097136,0,10,,40.159159088134764
490,centralized,cdp,1,3.0,19.047836486097136,0,10,,40.75683441162109
495,centralized,cdp,1,3.0,19.047836486097136,0,10,,40.300890350341795
500,centralized,cdp,1,3.0,19.047836486097136,0,10,,41.804552459716795
