,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
58,grid,Corr,7.742636826811278e-05,1.5,0.0037307818451962904,30.051870369106354,23.59796290754999,14.0,8.13522303608216
59,grid,Corr,7.742636826811278e-05,2.0,0.0037372519620922223,30.086008992614133,12.301694949299245,70.0,8.063268605236836
60,grid,Corr,7.742636826811278e-05,2.0,0.0037600931177015195,30.20640298615724,13.011408119451126,51.0,8.032708056430847
61,grid,Corr,7.742636826811278e-05,2.0,0.0037477513026170335,30.141374166487054,14.430834459754884,39.0,8.03001143127427
62,grid,Corr,7.742636826811278e-05,2.0,0.0038151996550224976,30.496078549146933,15.850260800058642,33.0,7.816016128305515
63,grid,Corr,7.742636826811278e-05,2.0,0.003731671121531112,30.056563428158107,37.85136907476691,14.0,7.773769606635999
64,grid,Corr,7.742636826811278e-05,2.0,0.003724055375315625,30.01636261447109,45.658213946437584,4.0,7.77123298796546
65,grid,Corr,7.742636826811278e-05,2.0,0.003714050070433105,29.963515257049842,46.36792711658946,1.0,7.733565743252296
66,grid,Corr,7.742636826811278e-05,2.5,0.00375232913873943,30.165501264938904,15.377118686624057,86.0,7.518462481084718
67,grid,Corr,7.742636826811278e-05,2.5,0.003727877803308879,30.036542553284278,17.151401612003756,55.0,7.48553275708562
68,grid,Corr,7.742636826811278e-05,2.5,0.0037689775748469103,30.253180337532104,43.76564549269924,20.0,7.272542992158526
69,grid,Corr,7.742636826811278e-05,2.5,0.0037632529801920585,30.22304322779991,52.637060119597734,12.0,7.078674482929436
70,grid,Corr,7.742636826811278e-05,3.0,0.003761162614844578,30.21203550646962,31.2273794866827,39.0,6.973223602147778
71,grid,Corr,7.742636826811278e-05,3.0,0.0038308436697205095,30.578113349684234,42.93764679418871,30.0,6.817610788019389
72,grid,Corr,7.742636826811278e-05,3.0,0.0037689775748469103,30.253180337532104,52.51877459123909,24.0,6.8123845471907325
73,grid,Corr,7.742636826811278e-05,3.0,0.0037538640940097483,30.173589384925823,66.35818140920074,10.0,6.725663651798205
74,grid,Corr,7.742636826811278e-05,3.5,0.0037440547167120614,30.12188596911976,27.737956400102625,59.0,6.5799236726555455
75,grid,Corr,7.742636826811278e-05,3.5,0.003741252943953755,30.107111807050664,51.335919307652624,35.0,6.546971078718151
76,grid,Corr,7.742636826811278e-05,3.5,0.0038037222560740663,30.43583684428804,55.06191345094999,32.0,6.456630239555715
77,grid,Corr,7.742636826811278e-05,3.5,0.0037457967790672404,30.13107065585369,58.78790759424736,30.0,6.422695986127018
78,grid,Corr,7.742636826811278e-05,4.0,0.00377660657490195,30.29332451410103,27.44224257920601,86.0,6.391110621197271
79,grid,Corr,7.742636826811278e-05,4.0,0.0038151996550224976,30.496078549146933,31.700521600117284,66.0,6.371566859062863
80,grid,Corr,7.742636826811278e-05,4.0,0.00375411365820522,30.174904328177142,34.5393742807248,61.0,6.2950414880835766
81,grid,Corr,7.742636826811278e-05,4.0,0.003738090806148943,30.090433891295106,43.05593232254736,51.0,6.205453593879962
82,grid,Corr,7.742636826811278e-05,4.0,0.003733128880297575,30.064255954827072,57.250195725584945,41.0,6.181039476453201
83,grid,Corr,7.742636826811278e-05,4.0,0.0037624604499629684,30.21887000671669,62.92790108679999,37.0,5.950150275428598
84,grid,Corr,7.742636826811278e-05,4.0,0.003812067632203533,30.479644137651626,88.47757521226765,12.0,5.827141834087498
85,grid,Corr,0.00021544346900318823,1.5,0.0038004174875749938,30.41848220222705,17.21054437618308,18.0,5.5678420394394115
86,grid,Corr,0.00021544346900318823,2.0,0.0037372519620922223,30.086008992614133,12.301694949299245,70.0,5.27175897806361
87,grid,Corr,0.00021544346900318823,2.0,0.0037600931177015195,30.20640298615724,13.011408119451126,51.0,5.159006729157151
88,grid,Corr,0.00021544346900318823,2.0,0.00377660657490195,30.29332451410103,13.721121289603005,43.0,5.094094084607422
89,grid,Corr,0.00021544346900318823,2.0,0.0037477513026170335,30.141374166487054,14.430834459754884,39.0,4.938371155599597
90,grid,Corr,0.00021544346900318823,2.0,0.0038169146192815508,30.50507584685011,17.2696871403624,30.0,4.731053373111847
91,grid,Corr,0.00021544346900318823,2.0,0.0038007823048331986,30.42039819552492,25.786245182184956,22.0,4.636342833522143
92,grid,Corr,0.00021544346900318823,2.0,0.003724055375315625,30.01636261447109,45.658213946437584,4.0,4.250694337789415
93,grid,Corr,0.00021544346900318823,2.5,0.00375232913873943,30.165501264938904,15.377118686624057,86.0,3.819669718737932
94,grid,Corr,0.00021544346900318823,2.5,0.0038004174875749933,30.418482202227047,28.6842406269718,30.0,3.677467123647951
95,grid,Corr,0.00021544346900318823,2.5,0.003724447593187737,30.018433521208763,32.2328064777312,28.0,3.4691302215936095
96,grid,Corr,0.00021544346900318823,2.5,0.0037632529801920585,30.22304322779991,52.637060119597734,12.0,3.32969146672016
97,grid,Corr,0.00021544346900318823,3.0,0.0037628204101641254,30.220765475332094,18.452542423948866,102.0,3.2801832588819977
98,grid,Corr,0.00021544346900318823,3.0,0.0037799480557962383,30.310900849367137,33.35651899713834,37.0,3.253407374509794
99,grid,Corr,0.00021544346900318823,3.0,0.003732274701722979,30.059748589260483,36.55022826282179,35.0,3.195844373691153
100,grid,Corr,0.00021544346900318823,3.0,0.0038308436697205095,30.578113349684234,42.93764679418871,30.0,3.0616594468054097
101,grid,Corr,0.00021544346900318823,3.0,0.003741252943953756,30.107111807050664,44.00221654941653,30.0,2.750646896931072
102,grid,Corr,0.00021544346900318823,3.5,0.003757222287402224,30.19128164048909,25.25396030457105,68.0,2.553941985669816
103,grid,Corr,0.00021544346900318823,3.5,0.003809116682302129,30.46415662085078,36.43194273446315,45.0,2.450683126097132
104,grid,Corr,0.00021544346900318823,3.5,0.003796946640651731,30.40025115944447,38.91593882999473,43.0,2.1515997556609365
105,grid,Corr,0.00021544346900318823,3.5,0.00380385646976718,30.43654156981199,78.65987635849999,8.0,1.7417305654549202
106,grid,Corr,0.00021544346900318823,4.0,0.0037949783375102078,30.389910469013294,77.12216448983757,26.0,1.7157390708864557
107,grid,Corr,0.00021544346900318823,4.0,0.0037292056700840414,30.04355155318897,85.63872253166014,18.0,1.3601024385177314
108,grid,Corr,0.0005994842503189409,1.5,0.0037559040799049806,30.184337311481656,13.48455023288571,22.0,1.2875417546736785
109,grid,Corr,0.0005994842503189409,1.5,0.0037651358935221,30.232957146443443,15.081404865727439,20.0,1.1700006196695854
110,grid,Corr,0.0005994842503189409,1.5,0.0038420658988541235,30.636907025180502,28.38852680607518,10.0,0.6116383968522661
111,grid,Corr,0.0005994842503189409,2.0,0.0037372519620922223,30.086008992614133,12.301694949299245,70.0,0.5825197688227401
112,grid,Corr,0.0005994842503189409,2.0,0.0037600931177015195,30.20640298615724,13.011408119451126,51.0,0.4489932752242086
113,grid,Corr,0.0005994842503189409,2.0,0.0037611626148445773,30.21203550646961,20.8182529911218,26.0,0.16231836458755558
114,grid,Corr,0.0005994842503189409,2.5,0.00375232913873943,30.165501264938904,15.377118686624057,86.0,0.08188713248385157
115,grid,Corr,0.0005994842503189409,2.5,0.0037789775056570824,30.30579613350043,16.264260149313905,63.0,0.0664105231977341
116,grid,Corr,0.0005994842503189409,2.5,0.0038082235104081132,30.459468353473426,25.1356747762124,33.0,0.06354507022356623
117,grid,Corr,0.0005994842503189409,3.0,0.0037628204101641254,30.220765475332094,18.452542423948866,102.0,0.06177541132053487
118,grid,Corr,0.0005994842503189409,3.0,0.003730018587657703,30.047842125777233,19.517112179176685,78.0,0.04484236293333503
119,grid,Corr,0.0005994842503189409,3.0,0.0037278778033088774,30.03654255328427,20.581681934404507,66.0,0.03358149715899769
120,grid,Corr,0.0005994842503189409,3.5,0.0037440547167120614,30.12188596911976,27.737956400102625,59.0,0.027631585721254116
121,grid,Corr,0.0016681005372000592,1.0,0.003730018587657697,30.0478421257772,6.505704059725563,26.0,0.01923701122667718
122,grid,Corr,0.0016681005372000592,1.0,0.0037278778033088896,30.03654255328433,6.860560644801502,22.0,0.015948449359484633
123,grid,Corr,0.0016681005372000592,1.0,0.0037412813722793956,30.10726172842287,7.5702738149533815,18.0,0.015096997311152157
124,grid,Corr,0.0016681005372000592,1.0,0.0037416416373843814,30.10916161875718,8.27998698510526,16.0,0.013070280951473324
125,grid,Corr,0.0016681005372000592,1.0,0.003945125790892703,31.174768676807027,8.98970015525714,14.0,0.011088439465544626
