,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
76,ring,0.5,0.005,0.0,0.20343607675627554,0.10011009009009009,2000,32.24663797444114
77,ring,0.5,0.005,0.0,0.2500838395793705,1e-05,2000,0.6967712371403479
78,ring,0.5,0.01,0.0,0.1347602037111634,1.5015113513513514,2000,32.31745270083135
79,ring,0.5,0.01,0.0,0.3369005092779085,0.3003102702702703,2000,32.03812550113678
80,ring,0.5,0.01,0.0,0.500167679158741,1e-05,2000,1.1919659962892473
81,ring,0.5,0.05,0.0,0.6738010185558171,6.206215585585586,2000,46.86277054940066
82,ring,0.5,0.05,0.0,1.5290100036458925,1.9019117117117117,2000,58.700513262888094
83,ring,0.5,0.05,0.0,2.5008383957937057,0.3003102702702703,2000,51.86809019382863
84,ring,0.5,0.1,0.0,1.3476020371116342,12.512521261261261,2000,69.9759012869348
85,ring,0.5,0.1,0.0,3.058020007291785,3.8038134234234233,2000,63.168682813267914
86,ring,0.5,0.1,0.0,4.9239305202155865,0.7007106306306305,2000,27.398500554955014
87,ring,0.5,0.5,0.0,6.738010185558171,75.07507756756758,2000,65.03666074143406
88,ring,0.5,0.5,0.0,15.67883139331805,18.718726846846845,2000,57.68311299224759
89,ring,0.5,0.5,0.0,25.008383957937056,3.103112792792793,2000,50.217619991552276
