Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
155,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1663
160,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2
165,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1961
170,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1936
175,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1647
180,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1774
185,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1891
190,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1887
195,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1673
200,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1436
205,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1579
210,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1683
215,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1628
220,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1496
225,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.164
230,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1659
235,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1769
240,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1957
245,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1854
250,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1851
255,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2018
260,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2113
265,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2034
270,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1927
275,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1902
280,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2084
285,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2094
290,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.212
295,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.2121
300,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1993
305,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1935
310,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1909
315,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.197
320,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1912
325,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1867
330,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1809
335,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.18
340,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1606
345,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1687
350,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1761
355,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1761
360,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1646
365,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1579
370,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1634
375,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1606
380,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1576
385,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1588
390,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1537
395,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1554
400,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.154
405,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1579
410,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1514
415,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.153
420,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1665
425,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1709
430,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1656
435,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1755
440,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1659
445,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1351
450,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1295
455,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1269
460,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1201
465,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1347
470,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1199
475,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1209
480,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1215
485,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1208
490,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1255
495,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1215
500,centralized,cdp,0.01,3.0,7.776137775633739,0,30,0.1133
