Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
240,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2216
245,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.209
250,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2042
255,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2009
260,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2238
265,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2167
270,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2409
275,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2516
280,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.224
285,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2326
290,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2447
295,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2399
300,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2435
305,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2444
310,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2218
315,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2334
320,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2368
325,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2194
330,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2348
335,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.225
340,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2208
345,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2223
350,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2387
355,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.233
360,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2132
365,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2209
370,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.1959
375,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2054
380,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.1999
385,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2068
390,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2122
395,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.231
400,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2454
405,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2547
410,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2497
415,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2403
420,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2436
425,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2432
430,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2436
435,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2395
440,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2437
445,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2379
450,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2327
455,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2289
460,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2307
465,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2251
470,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2255
475,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.232
480,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2268
485,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2331
490,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2385
495,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.2235
500,centralized,cdp,0.1,2.5,6.480114813028116,0,30,0.221
