Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
125,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1726
130,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.185
135,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1842
140,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2023
145,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2001
150,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2082
155,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2025
160,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1976
165,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1817
170,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1898
175,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1737
180,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1757
185,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1756
190,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1799
195,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1647
200,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1585
205,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.162
210,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.168
215,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1618
220,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1458
225,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1462
230,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1369
235,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1455
240,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1422
245,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1463
250,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1421
255,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1459
260,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1367
265,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1392
270,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1547
275,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1562
280,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1498
285,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1597
290,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1433
295,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1388
300,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1395
305,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1486
310,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1659
315,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1538
320,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1553
325,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1505
330,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.165
335,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1686
340,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.167
345,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1656
350,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1825
355,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1965
360,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.208
365,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1975
370,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1973
375,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2033
380,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2037
385,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2026
390,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1875
395,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1884
400,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.199
405,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1924
410,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1889
415,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.203
420,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2168
425,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2118
430,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2119
435,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1837
440,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.177
445,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1977
450,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1938
455,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2008
460,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1983
465,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.1935
470,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2039
475,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2116
480,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2173
485,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2241
490,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2272
495,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2314
500,centralized,cdp,0.01,0.5,1.2960229626056232,0,30,0.2227
