Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
215,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2736
220,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2916
225,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2867
230,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2997
235,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3025
240,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3207
245,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3205
250,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3188
255,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.311
260,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3218
265,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3035
270,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3015
275,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3052
280,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3006
285,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3086
290,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.3022
295,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.285
300,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2818
305,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.288
310,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2795
315,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2703
320,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2582
325,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2625
330,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2592
335,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2477
340,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2329
345,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2182
350,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2102
355,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2048
360,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2131
365,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.1995
370,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2002
375,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.1914
380,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.1913
385,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.1981
390,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.1898
395,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.1965
400,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2071
405,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2138
410,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2274
415,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2278
420,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2422
425,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2432
430,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2372
435,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2285
440,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2397
445,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2408
450,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.243
455,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2444
460,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2488
465,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2489
470,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2512
475,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2453
480,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2492
485,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2463
490,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2287
495,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2274
500,centralized,cdp,0.01,2.5,6.480114813028116,0,30,0.2242
