Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
230,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3032
235,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2897
240,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3023
245,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3137
250,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3406
255,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3411
260,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3346
265,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.3218
270,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2988
275,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2867
280,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.277
285,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2795
290,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2842
295,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2908
300,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2947
305,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2935
310,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2732
315,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2774
320,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2666
325,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2592
330,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2549
335,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2596
340,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2546
345,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2446
350,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2569
355,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2605
360,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2804
365,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2788
370,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2725
375,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2676
380,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2722
385,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2797
390,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2667
395,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2477
400,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2334
405,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2349
410,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2083
415,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.1954
420,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2059
425,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2075
430,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.204
435,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2149
440,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2205
445,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2204
450,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2357
455,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2404
460,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2638
465,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2566
470,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2567
475,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2565
480,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.24
485,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2238
490,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2425
495,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2707
500,centralized,cdp,0.01,1.5,3.8880688878168694,0,30,0.2712
